통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202112,충청북도,음성군,장루.요루,심하지 않은 장애,41
202112,충청북도,음성군,뇌전증,심하지 않은 장애,17
202112,충청북도,단양군,지체,심한 장애,272
202112,충청북도,단양군,시각,심한 장애,50
202112,충청북도,단양군,청각,심한 장애,93
202112,충청북도,단양군,언어,심한 장애,3
202112,충청북도,단양군,지적,심한 장애,237
202112,충청북도,단양군,뇌병변,심한 장애,108
202112,충청북도,단양군,자폐성,심한 장애,6
202112,충청북도,단양군,정신,심한 장애,101
202112,충청북도,단양군,신장,심한 장애,50
202112,충청북도,단양군,심장,심한 장애,9
202112,충청북도,단양군,호흡기,심한 장애,14
202112,충청북도,단양군,안면,심한 장애,3
202112,충청북도,단양군,장루.요루,심한 장애,1
202112,충청북도,단양군,뇌전증,심한 장애,2
202112,충청북도,단양군,지체,심하지 않은 장애,1235
202112,충청북도,단양군,시각,심하지 않은 장애,194
202112,충청북도,단양군,청각,심하지 않은 장애,246
202112,충청북도,단양군,언어,심하지 않은 장애,8
202112,충청북도,단양군,뇌병변,심하지 않은 장애,92
202112,충청북도,단양군,정신,심하지 않은 장애,1
202112,충청북도,단양군,신장,심하지 않은 장애,10
202112,충청북도,단양군,심장,심하지 않은 장애,2
202112,충청북도,단양군,간,심하지 않은 장애,13
202112,충청북도,단양군,장루.요루,심하지 않은 장애,20
202112,충청북도,단양군,뇌전증,심하지 않은 장애,3
202112,충청남도,천안시,지체,심한 장애,2342
202112,충청남도,천안시,시각,심한 장애,496
202112,충청남도,천안시,청각,심한 장애,1046
202112,충청남도,천안시,언어,심한 장애,96
202112,충청남도,천안시,지적,심한 장애,2597
202112,충청남도,천안시,뇌병변,심한 장애,1523
202112,충청남도,천안시,자폐성,심한 장애,395
202112,충청남도,천안시,정신,심한 장애,1134
202112,충청남도,천안시,신장,심한 장애,780
202112,충청남도,천안시,심장,심한 장애,51
202112,충청남도,천안시,호흡기,심한 장애,107
202112,충청남도,천안시,간,심한 장애,14
202112,충청남도,천안시,안면,심한 장애,16
202112,충청남도,천안시,장루.요루,심한 장애,12
202112,충청남도,천안시,뇌전증,심한 장애,18
202112,충청남도,천안시,지체,심하지 않은 장애,9460
202112,충청남도,천안시,시각,심하지 않은 장애,2285
202112,충청남도,천안시,청각,심하지 않은 장애,3058
202112,충청남도,천안시,언어,심하지 않은 장애,164
202112,충청남도,천안시,뇌병변,심하지 않은 장애,1004
202112,충청남도,천안시,정신,심하지 않은 장애,3
202112,충청남도,천안시,신장,심하지 않은 장애,287
202112,충청남도,천안시,심장,심하지 않은 장애,13
202112,충청남도,천안시,호흡기,심하지 않은 장애,2
202112,충청남도,천안시,간,심하지 않은 장애,133
202112,충청남도,천안시,안면,심하지 않은 장애,15
202112,충청남도,천안시,장루.요루,심하지 않은 장애,129
202112,충청남도,천안시,뇌전증,심하지 않은 장애,36
202112,충청남도,공주시,지체,심한 장애,799
202112,충청남도,공주시,시각,심한 장애,113
202112,충청남도,공주시,청각,심한 장애,345
202112,충청남도,공주시,언어,심한 장애,30
202112,충청남도,공주시,지적,심한 장애,1069
202112,충청남도,공주시,뇌병변,심한 장애,423
202112,충청남도,공주시,자폐성,심한 장애,72
202112,충청남도,공주시,정신,심한 장애,427
202112,충청남도,공주시,신장,심한 장애,206
202112,충청남도,공주시,심장,심한 장애,6
202112,충청남도,공주시,호흡기,심한 장애,28
202112,충청남도,공주시,간,심한 장애,4
202112,충청남도,공주시,안면,심한 장애,3
202112,충청남도,공주시,장루.요루,심한 장애,4
202112,충청남도,공주시,뇌전증,심한 장애,11
202112,충청남도,공주시,지체,심하지 않은 장애,3142
202112,충청남도,공주시,시각,심하지 않은 장애,584
202112,충청남도,공주시,청각,심하지 않은 장애,971
202112,충청남도,공주시,언어,심하지 않은 장애,31
202112,충청남도,공주시,뇌병변,심하지 않은 장애,308
202112,충청남도,공주시,정신,심하지 않은 장애,1
202112,충청남도,공주시,신장,심하지 않은 장애,53
202112,충청남도,공주시,호흡기,심하지 않은 장애,1
202112,충청남도,공주시,간,심하지 않은 장애,31
202112,충청남도,공주시,안면,심하지 않은 장애,5
202112,충청남도,공주시,장루.요루,심하지 않은 장애,43
202112,충청남도,공주시,뇌전증,심하지 않은 장애,9
202112,충청남도,보령시,지체,심한 장애,1079
202112,충청남도,보령시,시각,심한 장애,133
202112,충청남도,보령시,청각,심한 장애,282
202112,충청남도,보령시,언어,심한 장애,36
202112,충청남도,보령시,지적,심한 장애,928
202112,충청남도,보령시,뇌병변,심한 장애,347
202112,충청남도,보령시,자폐성,심한 장애,58
202112,충청남도,보령시,정신,심한 장애,280
202112,충청남도,보령시,신장,심한 장애,173
202112,충청남도,보령시,심장,심한 장애,9
202112,충청남도,보령시,호흡기,심한 장애,59
202112,충청남도,보령시,간,심한 장애,1
202112,충청남도,보령시,안면,심한 장애,5
202112,충청남도,보령시,장루.요루,심한 장애,7
202112,충청남도,보령시,뇌전증,심한 장애,8
202112,충청남도,보령시,지체,심하지 않은 장애,3216
202112,충청남도,보령시,시각,심하지 않은 장애,598
202112,충청남도,보령시,청각,심하지 않은 장애,1096
202112,충청남도,보령시,언어,심하지 않은 장애,29
202112,충청남도,보령시,뇌병변,심하지 않은 장애,256
202112,충청남도,보령시,정신,심하지 않은 장애,1
202112,충청남도,보령시,신장,심하지 않은 장애,54
202112,충청남도,보령시,심장,심하지 않은 장애,3
202112,충청남도,보령시,간,심하지 않은 장애,34
202112,충청남도,보령시,안면,심하지 않은 장애,2
202112,충청남도,보령시,장루.요루,심하지 않은 장애,48
202112,충청남도,보령시,뇌전증,심하지 않은 장애,22
202112,충청남도,아산시,지체,심한 장애,1351
202112,충청남도,아산시,시각,심한 장애,242
202112,충청남도,아산시,청각,심한 장애,640
202112,충청남도,아산시,언어,심한 장애,76
202112,충청남도,아산시,지적,심한 장애,1588
202112,충청남도,아산시,뇌병변,심한 장애,759
202112,충청남도,아산시,자폐성,심한 장애,182
202112,충청남도,아산시,정신,심한 장애,622
202112,충청남도,아산시,신장,심한 장애,451
202112,충청남도,아산시,심장,심한 장애,22
202112,충청남도,아산시,호흡기,심한 장애,69
202112,충청남도,아산시,간,심한 장애,5
202112,충청남도,아산시,안면,심한 장애,5
202112,충청남도,아산시,장루.요루,심한 장애,9
202112,충청남도,아산시,뇌전증,심한 장애,8
202112,충청남도,아산시,지체,심하지 않은 장애,5813
202112,충청남도,아산시,시각,심하지 않은 장애,1357
202112,충청남도,아산시,청각,심하지 않은 장애,1802
202112,충청남도,아산시,언어,심하지 않은 장애,98
202112,충청남도,아산시,뇌병변,심하지 않은 장애,591
202112,충청남도,아산시,정신,심하지 않은 장애,1
202112,충청남도,아산시,신장,심하지 않은 장애,135
202112,충청남도,아산시,심장,심하지 않은 장애,7
202112,충청남도,아산시,호흡기,심하지 않은 장애,2
202112,충청남도,아산시,간,심하지 않은 장애,57
202112,충청남도,아산시,안면,심하지 않은 장애,12
202112,충청남도,아산시,장루.요루,심하지 않은 장애,88
202112,충청남도,아산시,뇌전증,심하지 않은 장애,26
202112,충청남도,서산시,지체,심한 장애,955
202112,충청남도,서산시,시각,심한 장애,160
202112,충청남도,서산시,청각,심한 장애,363
202112,충청남도,서산시,언어,심한 장애,40
202112,충청남도,서산시,지적,심한 장애,886
202112,충청남도,서산시,뇌병변,심한 장애,454
202112,충청남도,서산시,자폐성,심한 장애,95
202112,충청남도,서산시,정신,심한 장애,302
202112,충청남도,서산시,신장,심한 장애,226
202112,충청남도,서산시,심장,심한 장애,15
202112,충청남도,서산시,호흡기,심한 장애,33
202112,충청남도,서산시,간,심한 장애,5
202112,충청남도,서산시,안면,심한 장애,7
202112,충청남도,서산시,장루.요루,심한 장애,6
202112,충청남도,서산시,뇌전증,심한 장애,4
202112,충청남도,서산시,지체,심하지 않은 장애,3966
202112,충청남도,서산시,시각,심하지 않은 장애,753
202112,충청남도,서산시,청각,심하지 않은 장애,1498
202112,충청남도,서산시,언어,심하지 않은 장애,47
202112,충청남도,서산시,뇌병변,심하지 않은 장애,298
202112,충청남도,서산시,신장,심하지 않은 장애,62
202112,충청남도,서산시,심장,심하지 않은 장애,3
202112,충청남도,서산시,호흡기,심하지 않은 장애,1
202112,충청남도,서산시,간,심하지 않은 장애,44
202112,충청남도,서산시,안면,심하지 않은 장애,5
202112,충청남도,서산시,장루.요루,심하지 않은 장애,65
202112,충청남도,서산시,뇌전증,심하지 않은 장애,21
202112,충청남도,논산시,지체,심한 장애,926
202112,충청남도,논산시,시각,심한 장애,143
202112,충청남도,논산시,청각,심한 장애,427
202112,충청남도,논산시,언어,심한 장애,44
202112,충청남도,논산시,지적,심한 장애,1055
202112,충청남도,논산시,뇌병변,심한 장애,549
202112,충청남도,논산시,자폐성,심한 장애,47
202112,충청남도,논산시,정신,심한 장애,793
202112,충청남도,논산시,신장,심한 장애,184
202112,충청남도,논산시,심장,심한 장애,5
202112,충청남도,논산시,호흡기,심한 장애,35
202112,충청남도,논산시,간,심한 장애,3
202112,충청남도,논산시,안면,심한 장애,8
202112,충청남도,논산시,장루.요루,심한 장애,8
202112,충청남도,논산시,뇌전증,심한 장애,7
202112,충청남도,논산시,지체,심하지 않은 장애,3674
202112,충청남도,논산시,시각,심하지 않은 장애,684
202112,충청남도,논산시,청각,심하지 않은 장애,1366
202112,충청남도,논산시,언어,심하지 않은 장애,29
202112,충청남도,논산시,뇌병변,심하지 않은 장애,368
202112,충청남도,논산시,신장,심하지 않은 장애,46
202112,충청남도,논산시,심장,심하지 않은 장애,4
202112,충청남도,논산시,간,심하지 않은 장애,27
202112,충청남도,논산시,안면,심하지 않은 장애,1
202112,충청남도,논산시,장루.요루,심하지 않은 장애,49
202112,충청남도,논산시,뇌전증,심하지 않은 장애,25
202112,충청남도,계룡시,지체,심한 장애,131
202112,충청남도,계룡시,시각,심한 장애,21
202112,충청남도,계룡시,청각,심한 장애,41
202112,충청남도,계룡시,언어,심한 장애,10
202112,충청남도,계룡시,지적,심한 장애,147
202112,충청남도,계룡시,뇌병변,심한 장애,114
202112,충청남도,계룡시,자폐성,심한 장애,29
202112,충청남도,계룡시,정신,심한 장애,54
202112,충청남도,계룡시,신장,심한 장애,42
202112,충청남도,계룡시,심장,심한 장애,1
202112,충청남도,계룡시,호흡기,심한 장애,5
202112,충청남도,계룡시,안면,심한 장애,2
202112,충청남도,계룡시,장루.요루,심한 장애,1
202112,충청남도,계룡시,뇌전증,심한 장애,2
202112,충청남도,계룡시,지체,심하지 않은 장애,631
202112,충청남도,계룡시,시각,심하지 않은 장애,124
202112,충청남도,계룡시,청각,심하지 않은 장애,205
202112,충청남도,계룡시,언어,심하지 않은 장애,9
202112,충청남도,계룡시,뇌병변,심하지 않은 장애,62
202112,충청남도,계룡시,정신,심하지 않은 장애,1
202112,충청남도,계룡시,신장,심하지 않은 장애,22
202112,충청남도,계룡시,호흡기,심하지 않은 장애,1
202112,충청남도,계룡시,간,심하지 않은 장애,5
202112,충청남도,계룡시,장루.요루,심하지 않은 장애,13
202112,충청남도,계룡시,뇌전증,심하지 않은 장애,1
202112,충청남도,당진시,지체,심한 장애,1026
202112,충청남도,당진시,시각,심한 장애,164
202112,충청남도,당진시,청각,심한 장애,362
202112,충청남도,당진시,언어,심한 장애,30
